"year","counts","time_length","excesses","excesses","excesses","excesses","excesses"
1980,5,327,598.456805159614,552.456805159614,579.456805159614,560.602921276872,574.909525588495
1981,1,365,509.190201570062
1982,1,365,518.045511577507
1983,1,362,513.719174175887
1984,1,366,624.083494924147
1985,3,365,714.166761720087,576.116801642523,1246.87658263944
1986,0,365,NA
1987,1,365,601.42888103114
1988,1,364,569.684614708586
1989,1,365,507.002395346185
1990,1,328,558.239679008461
1991,3,354,558.148025510262,555.917730084232,532.202479286288
1992,2,356,866.401510243023,625.340098556651
1993,0,365,NA
1994,2,365,546.561423520018,557.040949013345
1995,2,365,523.214212387362,558.2407893236
1996,3,366,642.881487395917,516.282080529257,542.306604311623
1997,2,365,1037.74689175317,507.683243983118
1998,5,365,579.919128550245,539.771301471427,615.026576936238,629.249914451922,509.374130261207
1999,2,365,528.546823314703,653.927797422151
2000,0,366,NA
2001,1,365,565.088513744724
2002,4,365,533.479069236911,548.395802440972,1151.08474962929,1095.76867799703
2003,1,365,722.314588798905
2004,3,329,641.606814737119,572.39693678571,855.722589802706
2005,4,356,656.264858814793,1550.59416188312,1233.08064528679,513.830160514348
2006,2,324,655.288206367347,547.468688921232
2007,2,309,597.53747026508,512.646173356218
2008,2,326,1385.24912524537,1354.12992825666
2009,5,321,546.545112889503,573.04458923104,671.924962449724,560.275481441397,771.081572464553
2010,2,365,611.442112467206,513.989506102429
2011,1,365,850.661343675145
2012,2,348,503.989795700085,1439.46510082156
2013,0,365,NA
2014,0,365,NA
2015,2,365,556.48922094217,518.178624386906
2016,0,366,NA
2017,5,365,542.588342648568,713.684726816471,633.288354054979,530.010151705259,691.270788182959
2018,3,365,545.290293144747,757.290293144747,517.290293144747
